iter    1 | reward:   2 | max_reward:   9 |  update_factor: 0.040000  lr: 0.199000 | sum_coeffs: -207 sum_abs_coeffs: 18680
iter   19 | reward:   3 | max_reward:  11 |  update_factor: 0.037213  lr: 0.181831 | sum_coeffs: -325 sum_abs_coeffs: 23749
iter   20 | reward:   6 | max_reward:  30 |  update_factor: 0.037064  lr: 0.180922 | sum_coeffs: -348 sum_abs_coeffs: 24023
iter   21 | reward:   6 | max_reward:  22 |  update_factor: 0.036916  lr: 0.180017 | sum_coeffs: -350 sum_abs_coeffs: 24207
iter   22 | reward:   3 | max_reward:  10 |  update_factor: 0.036768  lr: 0.179117 | sum_coeffs: -369 sum_abs_coeffs: 24386
iter   23 | reward:   7 | max_reward:  34 |  update_factor: 0.036621  lr: 0.178222 | sum_coeffs: -375 sum_abs_coeffs: 24603
iter   24 | reward:   5 | max_reward:  28 |  update_factor: 0.036474  lr: 0.177331 | sum_coeffs: -319 sum_abs_coeffs: 24784
iter   25 | reward:   9 | max_reward:  31 |  update_factor: 0.036328  lr: 0.176444 | sum_coeffs: -340 sum_abs_coeffs: 25051
iter   26 | reward:   5 | max_reward:  17 |  update_factor: 0.036183  lr: 0.175562 | sum_coeffs: -339 sum_abs_coeffs: 25183
iter   27 | reward:  -1 | max_reward:  20 |  update_factor: 0.036038  lr: 0.174684 | sum_coeffs: -338 sum_abs_coeffs: 25420
iter   28 | reward:   6 | max_reward:  22 |  update_factor: 0.035893  lr: 0.173811 | sum_coeffs: -318 sum_abs_coeffs: 25671
iter   29 | reward:   3 | max_reward:  31 |  update_factor: 0.035750  lr: 0.172942 | sum_coeffs: -313 sum_abs_coeffs: 25890
iter   30 | reward:   7 | max_reward:  34 |  update_factor: 0.035607  lr: 0.172077 | sum_coeffs: -325 sum_abs_coeffs: 26093
iter   31 | reward:   1 | max_reward:  21 |  update_factor: 0.035464  lr: 0.171216 | sum_coeffs: -338 sum_abs_coeffs: 26225
iter   32 | reward:   5 | max_reward:  44 |  update_factor: 0.035322  lr: 0.170360 | sum_coeffs: -380 sum_abs_coeffs: 26454
iter   33 | reward:   3 | max_reward:  19 |  update_factor: 0.035181  lr: 0.169509 | sum_coeffs: -380 sum_abs_coeffs: 26746
iter   34 | reward:   5 | max_reward:  20 |  update_factor: 0.035040  lr: 0.168661 | sum_coeffs: -387 sum_abs_coeffs: 26929
iter   35 | reward:   4 | max_reward:  19 |  update_factor: 0.034899  lr: 0.167818 | sum_coeffs: -404 sum_abs_coeffs: 27069
iter   36 | reward:   7 | max_reward:  26 |  update_factor: 0.034760  lr: 0.166979 | sum_coeffs: -434 sum_abs_coeffs: 27212
iter   37 | reward:   5 | max_reward:  23 |  update_factor: 0.034620  lr: 0.166144 | sum_coeffs: -421 sum_abs_coeffs: 27383
iter   38 | reward:   6 | max_reward:  18 |  update_factor: 0.034482  lr: 0.165313 | sum_coeffs: -408 sum_abs_coeffs: 27506
iter   39 | reward:   7 | max_reward:  21 |  update_factor: 0.034344  lr: 0.164486 | sum_coeffs: -411 sum_abs_coeffs: 27718
iter   40 | reward:   4 | max_reward:  28 |  update_factor: 0.034206  lr: 0.163664 | sum_coeffs: -427 sum_abs_coeffs: 27821
iter   41 | reward:   6 | max_reward:  23 |  update_factor: 0.034069  lr: 0.162846 | sum_coeffs: -415 sum_abs_coeffs: 27978
iter   42 | reward:   8 | max_reward:  27 |  update_factor: 0.033933  lr: 0.162031 | sum_coeffs: -435 sum_abs_coeffs: 28175
iter   43 | reward:   3 | max_reward:  31 |  update_factor: 0.033797  lr: 0.161221 | sum_coeffs: -430 sum_abs_coeffs: 28373
iter   44 | reward:  15 | max_reward:  48 |  update_factor: 0.033662  lr: 0.160415 | sum_coeffs: -407 sum_abs_coeffs: 28604
iter   45 | reward:   8 | max_reward:  36 |  update_factor: 0.033527  lr: 0.159613 | sum_coeffs: -453 sum_abs_coeffs: 28833
iter   46 | reward:   7 | max_reward:  28 |  update_factor: 0.033393  lr: 0.158815 | sum_coeffs: -441 sum_abs_coeffs: 29076
iter   47 | reward:   2 | max_reward:  42 |  update_factor: 0.033259  lr: 0.158021 | sum_coeffs: -415 sum_abs_coeffs: 29236
iter   48 | reward:   8 | max_reward:  30 |  update_factor: 0.033126  lr: 0.157231 | sum_coeffs: -373 sum_abs_coeffs: 29358
iter   49 | reward:   5 | max_reward:  40 |  update_factor: 0.032993  lr: 0.156445 | sum_coeffs: -384 sum_abs_coeffs: 29504
iter   50 | reward:   7 | max_reward:  31 |  update_factor: 0.032861  lr: 0.155663 | sum_coeffs: -341 sum_abs_coeffs: 29717
